14.01	80244	251	["10478","118","12246","12373","12671","128","12966","138","14441","14496","145","15768","17720","17792","18490","18517","18545","19448","20032","20348","20864","20889","21343","2141","21622","21689","21827","22351","22387","22432","22441","22458","22598","22788","234","24817","24938","25214","25225","25454","26118","26162","26374","26789","27479","27706","27742","27761","2777","28345","2847","28476","28685","29019","29180","29265","29363","29765","29769","29782","29828","29847","29874","29892","29914","29947","29973","29994","30045","30074","30086","30131","30147","30210","30266","30277","30298","30310","30392","30471","30500","30507","30543","30566","30625","30640","30650","30673","30697","30715","30722","30732","30847","30856","30981","30989","31018","31049","31051","31079","31151","31169","31171","31178","31185","31187","31212","31243","31259","31262","31268","31325","31374","31433","31441","31465","31474","31477","31484","31491","31502","31518","31565","31631","31633","31688","31709","31726","31729","31808","31852","31853","31942","31988","32179","32185","32210","32366","330","33633","33663","33691","33710","33733","33747","34223","34344","34662","34943","35128","35129","35170","35189","35244","35524","35532","3561","36139","36242","36274","36280","36324","36326","36327","36342","36353","36742","36860","36864","37008","37022","37045","37423","37436","37439","37443","37457","37468","3750","3757","37591","37636","37812","37907","38017","38113","38155","38225","38253","38655","38715","38747","38803","38880","38881","38886","38890","38894","38895","38898","38902","38905","38906","38914","38918","38941","39308","39544","39545","39601","39792","39849","39850","39863","39880","39914","39985","40242","40401","40435","40470","40480","40481","40487","40489","40574","40592","40692","41113","41201","41232","41305","41472","42153","42155","42393","4611","4654","4718","4752","4764","4822","5392","5414","5527","5730","6843","694","722","7940","9664"]
14.18	103487	422	["11060","11474","12170","12217","12645","12733","12740","12848","13487","14122","14461","14501","14558","147","14910","15338","17118","17619","17620","17801","18123","19245","19448","1964","20852","21318","21342","21369","21622","21723","22376","22426","22442","22455","22456","22788","23191","24284","24938","24996","25187","25566","25997","27640","27706","27750","28302","28325","28326","28334","28349","28476","28685","28973","28974","29069","29094","29209","29277","29292","29293","29524","29525","29762","29771","29808","29811","29827","29876","29877","29887","29912","29918","29930","29942","29988","29998","30040","30044","30102","30103","30104","30113","30122","30169","30201","30208","30237","30290","30308","30312","30319","30345","30371","30389","30470","30508","30516","30533","30552","30568","30578","30602","30604","30624","30632","30661","30674","30719","30720","30723","30731","30738","30763","30838","30848","30877","30885","30923","30924","30936","30972","30975","30998","31048","31064","31065","31097","31098","31116","31157","31196","31203","31214","31215","31218","31227","31231","31232","31258","31263","31266","31292","31296","31313","31326","31330","31333","31348","31357","31365","31404","31407","31415","31421","31437","31440","31446","31448","31492","31510","31519","31529","31532","31555","31650","31656","31660","31714","31731","31739","31741","31756","31959","31984","31985","32090","32115","32138","32146","32173","32189","32222","32230","32329","32433","32444","32495","33639","33645","33651","33656","33688","33748","33793","33972","34097","34102","34497","34571","34620","34662","34943","35125","35137","35140","35159","35204","35233","35255","35256","35434","3549","35584","35632","35805","35840","35887","35921","36099","36100","36182","36186","36214","36269","36340","36485","36550","36661","36675","36702","36743","36878","36911","36923","37009","37014","37017","37030","37040","37079","37089","37136","37214","37475","37557","37596","37597","37598","37635","37644","37689","37812","37910","38006","38135","38170","38180","38273","38275","38280","38288","38479","38526","38527","38534","38720","38722","38726","38732","38814","38836","38880","38886","38890","38894","38895","38898","38902","38905","38906","38914","38918","38941","38994","39099","39106","39265","39266","39267","39268","39269","39271","39306","39357","39369","39601","39606","39723","39791","39851","39870","39873","39876","39879","39882","39884","39890","39892","39893","39896","39906","39932","39979","40213","40265","40288","40396","40397","40402","40403","40406","40408","40412","40413","40414","40418","40432","40439","40447","40450","40468","40497","40499","40522","40526","40560","40562","40563","40569","40570","40572","40577","40585","40601","40606","40609","40610","40612","40672","40675","40676","40694","41001","41009","41035","41044","41047","41048","41050","41090","41113","41200","41214","41215","41225","41227","41236","41254","41286","41290","41344","41363","41365","41367","41371","41373","41379","41403","41433","41493","41522","41524","41526","41535","41539","41664","41666","41667","41707","41877","41928","4221","42234","42241","42247","42250","42255","42265","42279","42291","42292","42299","42305","42326","42327","42332","42377","42378","42379","42391","42392","42413","4249","42607","4911","5036","5422","722","7734","85","9821"]
14.33	128611	452	["10204","10229","10305","11111","11416","11425","11474","11510","11869","12164","12203","12209","12343","12791","13486","13580","136","13648","13991","14240","14759","16011","16952","17716","18095","18585","19054","19256","19448","20327","20432","20440","20899","20900","20904","20969","21014","21419","2142","21529","21622","22017","22081","22296","22339","22435","22443","22459","22473","22499","22546","22554","22567","22676","22788","23191","23346","23432","23434","24165","24883","24938","24946","24971","24980","25261","25442","25482","25566","25833","25983","25992","25993","260","26036","26155","26168","26184","26202","26654","27401","27706","28051","28071","28310","28321","28328","28333","28338","28344","28346","28482","28554","28555","28595","28601","28602","28685","29033","29073","29083","29087","29088","29090","29198","29200","29791","29801","29803","29886","30008","30111","30135","30158","30227","30229","30230","30278","30293","30374","30375","30385","30423","30470","30485","30491","30530","30547","30553","30576","30593","30628","30752","30783","30851","30947","31001","31063","31152","31238","31249","31273","31290","31317","31336","31376","31478","31488","31504","31512","31521","31538","31545","31558","31652","31666","31690","31751","31768","31770","31771","31773","31779","31784","31810","31823","31828","31887","31947","31955","31957","32152","32177","32204","32207","32216","32217","32304","32325","32340","32350","32438","32448","32458","32495","33606","33624","33625","33678","33683","33684","33699","33714","33730","33760","33775","33776","33782","33791","33815","33849","33855","33869","33870","33878","33886","33888","33920","33944","33948","33986","34004","34064","34066","34082","34101","34139","34146","34175","34176","34303","34376","34430","34489","34496","34554","34582","34662","34672","34765","34818","34846","34869","34890","34913","34918","34963","34967","34985","35015","35094","35117","35147","35192","35249","35324","35339","35427","35445","35455","35459","35477","35518","35519","35604","35647","35674","35675","35709","35745","35767","35789","35792","35802","35846","35863","35885","35890","35918","35976","35989","36011","36031","36045","36048","36053","36059","36080","36081","36083","36132","36167","36305","36306","36308","36339","36381","36387","36435","36497","36615","36649","36678","36730","36735","36738","36881","36933","36934","36935","36936","36937","36939","36940","36941","36942","36943","36944","36945","36946","36947","36949","36951","36953","37006","37034","37042","37043","37058","37120","37340","37343","37408","37413","37487","37515","37531","37537","37539","37548","37560","37578","37590","37625","37719","37904","37973","37997","38019","38023","38169","38196","38224","38232","38236","38262","38312","38470","38486","38518","38524","38525","38526","38527","38546","38714","38788","38828","38880","38886","38890","38895","38898","38902","38905","38906","38914","38918","38941","38972","39069","39088","39261","39271","39309","39322","39369","39718","39779","39783","39788","39847","39848","39855","39885","39900","39928","40324","40408","40432","40433","40439","40440","40444","40445","40446","40461","40466","40474","40493","40495","40502","40512","40514","40524","40561","40566","40571","40573","40578","40579","40584","40585","40587","40602","40914","41044","41074","41092","41093","41113","41129","41148","41234","41259","41303","41432","41533","41857","41858","41917","41927","4193","42063","42101","42254","42342","42373","45","4513","5063","5174","5192","5398","5502","5755","614","6160","7337","8923","8954","9443"]
14.65	43044	458	["10230","10524","11113","122","12230","12279","12779","13479","14417","14420","14559","15756","15784","17128","1814","18911","19106","19448","20436","20470","21126","21350","21359","21544","21836","22017","22381","22396","22438","22475","22478","22481","22552","22788","23260","23975","24227","24682","24777","24938","25566","25833","25919","26146","26235","26275","26339","26384","26416","26448","26755","26986","27218","27376","27706","27761","27769","27939","27940","28283","28290","28320","28332","28432","28592","28678","28685","28950","28955","28956","28958","29029","29030","29032","29064","29075","29081","29084","29089","29096","29739","29840","29905","29925","30031","30032","30055","30082","30097","30098","30137","30149","30158","30180","30190","30228","30262","30278","30318","30343","30373","30429","30470","30478","30484","30497","30520","30627","30664","30672","30733","30813","30871","30957","30966","31037","31060","31077","31125","31147","31207","31222","31327","31380","31382","31403","31450","31481","31500","31539","31564","31591","31663","31718","31848","31872","31877","32065","32066","32071","32081","32084","32085","32087","32102","32112","32151","32157","32172","32184","32226","32235","32427","32445","32468","32474","32495","33606","33614","33629","33668","33680","33686","33687","33700","33707","33708","33713","33772","33806","33817","33834","33845","33875","33876","33879","33903","33909","33918","33921","33951","33955","33956","34013","34017","34020","34051","34069","34076","34090","34098","34104","34105","34126","34136","34142","34147","34148","34207","34208","34209","34213","34217","34308","34342","34354","34359","34361","34398","34400","34424","34426","34427","34447","34490","34517","34518","34520","34526","34535","34585","34593","34616","34624","34679","34706","34735","34744","34752","34759","34764","34787","34822","34827","34853","34873","34893","34898","34899","34912","34916","34943","34978","34987","35019","35039","35050","35054","35059","35066","35076","35077","35078","35097","35118","35161","35214","35215","35223","35226","35258","35261","35269","35276","35279","35283","35320","35336","35348","35354","35356","35359","35360","35418","35419","35431","35478","3558","35610","35617","35678","35679","35703","35707","35723","35795","35822","35854","35856","35862","35906","35925","35983","35991","35992","36002","36017","36030","36070","36076","36140","36158","36159","36169","36454","36488","36491","36495","36563","36571","36617","36625","36654","36672","36706","36713","36902","36903","36918","36921","36922","37013","37051","37092","37110","37126","37271","37299","37342","37403","37454","37455","37456","37467","37469","37471","37480","37488","37492","37510","37527","37544","37566","37582","37766","37812","37885","37901","37929","37956","37957","37983","37999","38016","38061","38066","38078","38139","38154","38189","38198","38210","38212","38216","38221","38230","38231","38235","38237","38244","38300","38301","38471","38501","38886","38890","38894","38898","38905","38906","38914","38918","38941","38972","3899","38994","39030","39043","39068","39428","39584","39604","3978","39782","39786","39788","39794","39842","39898","39910","39980","40020","40221","40232","40234","40248","40256","40324","40326","40376","40432","40433","40440","40445","40446","40467","40472","40512","40557","40586","40587","40603","40607","40806","40811","40917","40918","40939","40994","41113","41179","41180","41181","41182","41183","41184","41185","41189","41739","41788","41799","41800","41801","41802","42444","4276","42955","42956","42957","42958","4723","4746","4851","4852","4871","5189","5301","6217"]
14.80	72076	509	["11474","12194","13030","13455","14417","14805","14866","17155","17212","18911","19448","20282","20359","20453","20466","20470","20834","20847","21350","21359","21622","22332","22404","22481","22485","22503","22506","22788","22801","22845","23303","23457","23595","24138","24756","25262","25471","25566","25693","25833","25919","25977","26128","26141","26193","2621","26225","26268","26423","27141","27152","27384","27385","27706","27725","27859","27941","28283","28288","28291","28320","28324","28332","28685","28740","28742","28853","28953","28958","29006","29029","29036","29075","29076","29084","29099","29775","29834","29837","29905","29915","30026","30055","30085","30098","30137","30158","30192","30228","30256","30261","30278","30333","30429","30470","30483","30497","30513","30636","30645","30659","30672","30687","30695","30712","30727","30734","30870","30871","30950","30968","30980","31008","31037","31044","31060","31066","31067","31147","31207","31276","31280","31298","31299","31335","31344","31379","31403","31457","31500","31539","31564","31581","31582","31587","31592","31612","31640","31654","31711","318","31802","31849","31855","31856","31870","31871","31881","31920","31958","31967","31998","32071","32075","32080","32081","32082","32097","32112","32120","32148","32154","32166","32170","32226","32289","32319","32407","32410","32445","32468","33313","33314","33315","33316","33606","33614","33642","33649","33704","33709","33746","33772","33812","33821","33858","33868","33872","33876","33889","33903","33909","33921","33951","33964","33981","34017","34029","34075","34076","34081","34090","34093","34100","34105","34148","34156","34157","34204","34208","34214","34277","34293","34294","34315","34333","34341","34356","34360","34361","34374","34397","34398","34411","34445","34448","34491","34593","34624","34629","34631","34657","34698","34706","34709","34723","34741","34743","34745","34747","34781","34791","34822","34858","34893","34895","34897","34921","34922","34931","34966","34970","34999","35042","35058","35077","35078","35099","35215","35226","35235","35276","35283","35292","35293","353","35341","35361","35380","35384","35398","35419","35460","35553","35596","35609","35610","35613","35615","35617","35623","35644","35653","35657","35673","35679","35699","35707","35713","35730","35735","35741","35748","35750","35760","35782","35800","35822","35841","35844","35891","35960","35965","35968","35984","35991","35996","36027","36051","36057","36077","36079","3611","36169","36241","36243","36284","36296","36378","36441","36480","36488","36489","36491","36495","36548","36568","36617","36654","36662","36669","36697","36726","36732","36834","36876","36877","36886","36891","36897","36898","36899","36902","36903","36908","36914","36915","36998","37016","37032","37051","37059","37068","37103","37166","37167","37299","37303","37314","37321","37322","37329","37341","37403","37431","37449","37454","37462","37495","37501","37503","37554","37564","37566","37885","37896","37958","37962","37979","37984","37995","37999","38033","38034","38053","38061","38078","38156","38164","38167","38206","38211","38214","38216","38218","38244","38253","38345","38346","38471","38472","38478","38839","38842","38860","38861","38886","38890","38894","38895","38898","38902","38905","38906","38914","38918","38941","38972","3899","39043","39068","39152","39153","39313","39417","39425","39439","39444","39445","39539","39589","39593","39769","39788","39789","39793","39841","39925","39980","40011","40071","40072","40073","40075","40076","40118","40219","40226","40227","40234","40248","40253","40256","40257","40324","40326","40417","40433","40440","40445","40488","40512","40586","40607","40650","40804","40805","40917","40937","40960","40997","41015","41038","41041","41042","41044","41070","41104","41113","41186","41187","41188","4166","41798","41799","41800","41801","41802","41803","4200","4206","4227","42314","42444","42955","43005","43068","4723","479","4853","4861","4871","4917","5061","5165","5595","8063","9569","9648"]
14.97	21383	420	["10235","11474","12657","13154","13455","13465","13806","14229","14803","15616","17199","17608","18911","19448","20282","20359","20465","20470","20510","20834","20905","20971","21350","22411","22485","22498","22503","22506","22553","22788","228","22801","22845","23534","24097","24756","24765","24938","24969","25039","25566","25750","26034","26188","26231","26239","26429","26430","26623","27121","27128","27147","27216","27376","27657","28220","28225","28232","28288","28291","28320","28324","28430","28678","28685","28739","28785","28812","28953","28961","29005","29034","29036","29042","29043","29075","29076","29084","29099","29507","29739","29825","29837","29905","29981","30024","30025","30027","30055","30158","30192","30195","30226","30256","30278","30292","30421","30470","30513","30611","30636","30667","30687","30695","30712","30727","30734","30819","30835","30870","30909","30910","30950","30968","30980","31008","31067","31193","31207","31276","31280","31289","31299","31335","31379","31496","31581","31586","31587","31592","31621","31636","31654","31710","31785","31842","31867","31982","31998","32074","32075","32076","32078","32080","32120","32124","32154","32238","32318","32351","32370","32406","32407","32410","32427","32435","32789","33410","33606","33642","33644","33649","33709","33746","33812","33856","33868","33872","33882","33883","33889","33903","33941","33951","33964","34042","34073","34075","34081","34093","34100","34134","34148","34156","34157","34204","34214","34294","34296","34315","34333","34337","34339","34341","34356","34360","34364","34373","34374","34393","34421","34435","34448","34491","34515","34573","34593","34631","34657","34662","34698","34709","34723","34730","34742","34743","34781","34812","34855","34858","34877","34893","34895","34897","34921","34931","34970","34982","34999","35047","35048","35058","35078","35114","35145","35224","35235","35276","35293","35347","35361","35375","35384","35386","35419","35429","35430","35468","35589","35598","35609","35612","35615","35621","35644","35652","35653","35657","35664","35710","35713","35730","35733","35748","35750","35781","35803","35821","35822","35897","35914","35916","35920","35957","35958","36026","36027","36042","36069","36079","36241","36290","36376","36380","36432","36447","36461","36462","36479","36488","36542","36568","36626","36662","36726","36877","36886","36890","36897","36898","36899","36907","36908","36910","36912","36915","36920","37051","37068","37111","37181","37291","37302","37309","37321","37323","37338","37341","37472","37503","37520","37543","37554","37564","37566","37851","37852","37853","37854","37855","37958","37979","37984","37999","38034","38061","38078","38086","38156","38205","38211","38214","38218","38219","38269","38270","38307","38318","38472","38480","38523","38886","38890","38895","38905","38906","38914","38941","38972","39043","39068","39290","39293","39316","39418","39434","39436","39437","39587","39597","39625","39690","39785","39793","39795","39912","39925","39980","40256","40257","40324","40417","40419","40433","40445","40446","40512","4053","40557","40586","40587","40607","40650","40917","41015","41336","41337","41446","41447","4160","41799","41800","41801","41802","41803","41849","42446","42447","42559","42571","4673","4853","4917","5061","5300","5358","7851","8063","9572","9648"]
15.02	22378	420	["10235","11474","12657","13465","13806","15616","16791","16865","17199","17608","18958","19046","19448","19573","20282","20359","20470","20834","20905","20971","21350","22411","22485","22498","22503","22506","22553","22845","23534","24097","24163","24756","24765","24794","25566","25655","25750","25795","26034","26188","26228","26239","26429","26623","26789","26960","27121","27128","27132","27147","27151","27353","27583","27611","27706","28225","28232","28288","28291","28320","28324","28429","28430","28470","28485","28678","28685","28739","28812","28850","28859","28953","28961","29034","29075","29076","29228","29712","29739","29825","29837","29838","29867","29905","29952","29981","30027","30055","30158","30192","30195","30226","30256","30278","30292","30421","30431","30455","30470","30513","30538","30611","30667","30687","30695","30712","30727","30819","30835","30870","30909","30950","30968","30980","31008","31067","31193","31207","31280","31289","31299","31335","31432","31496","31581","31586","31587","31592","31621","31636","31710","31785","31842","31849","31867","31908","31998","32074","32075","32076","32078","32080","32083","32116","32124","32318","32351","32370","32406","32452","32789","33606","33617","33642","33649","33746","33812","33856","33868","33872","33882","33883","33889","33903","33910","33941","33951","33964","34042","34073","34075","34081","34100","34134","34156","34157","34204","34214","34294","34296","34333","34339","34341","34356","34360","34364","34373","34374","34393","34421","34435","34491","34515","34573","34593","3462","34631","34657","34662","34698","34709","34723","34727","34730","34733","34742","34743","34781","34812","34820","34855","34858","34863","34877","34893","34895","34897","34921","34931","34970","34982","34999","35047","35048","35078","35114","35145","35228","35235","35276","35293","35347","35361","35386","35429","35430","35467","35468","35589","35596","35598","35609","35612","35615","35652","35653","35657","35664","35710","35713","35730","35733","35741","35748","35750","35803","35821","35822","35897","35916","35920","35958","36004","36026","36042","36062","36069","36376","36380","36432","36461","36462","36479","36480","36488","36491","36542","36556","36568","36726","36877","36886","36888","36890","36897","36898","36904","36905","36907","36908","36910","36912","36915","36920","36930","36972","37051","37111","37291","37302","37309","37321","37323","37334","37338","37341","37472","37500","37503","37511","37520","37543","37554","37564","37566","37650","37852","37853","37854","37855","37974","37999","38034","38061","38078","38086","38205","38211","38214","38218","38219","38253","38267","38269","38270","38307","38318","38472","38480","38523","38886","38890","38894","38895","38898","38902","38905","38906","38914","38941","39043","39068","39133","39211","39290","39293","39316","39317","39434","39436","39437","39593","39597","39679","39789","39793","39912","39980","40048","40219","40253","40256","40257","40309","40324","40394","40417","40419","40420","40433","40440","40445","40512","4053","40586","40650","40917","41113","41342","41438","41439","41440","41444","41445","41446","41447","41458","41459","41460","41461","4160","41799","41800","41803","42444","42445","42446","42447","42571","42675","43033","4673","4853","4917","5061","5358","7851","7865","8063","9572"]
15.19	32833	424	["10235","10246","11474","12184","12585","12657","13067","13271","13465","13552","13806","14819","15494","16495","16865","17037","17199","17566","17608","19448","20282","20303","20347","20359","20470","20609","20834","20859","20905","20971","21350","2161","21825","22254","22411","22429","22447","22485","22498","22503","22506","22553","22662","22788","22845","23234","23534","23560","24092","24487","24547","24765","25345","25566","25616","26228","26238","26277","26311","26350","26429","27097","27114","27125","27370","27530","27706","28064","28225","28226","28232","28286","28320","28324","28431","28605","28678","28685","28850","28858","28939","28953","28961","29076","29079","29099","29104","29126","29213","29508","29759","29838","29867","29952","29981","30027","30055","30192","30195","30226","30278","30292","30421","30431","30455","30470","30513","30538","30687","30695","30712","30727","30748","30775","30777","30839","30909","30935","30963","30970","31008","31193","31207","31432","31586","31587","31592","31694","31698","31712","31811","31867","31869","31908","31969","32074","32076","32078","32083","32236","32406","32466","32766","33411","33617","33642","33649","33712","33746","33790","33856","33868","33872","33882","33883","33903","33910","33941","33951","33964","33974","34030","34073","34075","34100","34134","34156","34157","34210","34220","34294","34296","34339","34341","34356","34360","34364","34373","34374","34393","34421","34423","34435","34436","34491","34515","34573","34645","34657","34662","34698","34709","34727","34730","34742","34743","34753","34781","34794","34795","34812","34820","34855","34858","34863","34895","34897","34921","34931","34982","34992","34999","35021","35047","35048","35078","35252","35276","35347","35353","35361","35374","35430","35444","35463","35467","35489","35609","35615","35623","35652","35657","35664","35710","35733","35748","35750","35803","35821","35889","35910","35914","35916","35920","35958","36010","36026","36062","36069","36201","36284","36297","36364","36376","36380","36461","36462","36471","36474","36480","36542","36556","36568","36605","36662","36725","36801","36886","36888","36897","36904","36905","36907","36908","36915","36919","36920","36929","36930","36972","37051","37182","37287","37291","37301","37302","37309","37321","37323","37334","37338","37511","37520","37554","37564","37650","37797","37979","37999","38026","38034","38078","38086","38205","38206","38211","38218","38267","38268","38269","38307","38308","38707","38708","38886","38890","38894","38895","38902","38906","38914","38918","38941","38972","39026","39043","39068","39290","39292","39293","39364","39436","39437","39451","39597","39789","39915","40048","40241","40256","40257","40298","40299","40300","40301","40309","40324","40359","40394","40417","40419","40440","40512","4053","40537","40586","40607","40683","40900","40903","40917","41113","41342","41441","41446","41599","41600","41601","41602","41603","41604","41605","41606","41607","41608","41609","41610","41611","41612","41613","41614","41615","41616","41617","41618","41619","41621","41797","41800","41801","41803","41907","41908","41948","42311","42448","42449","42451","42540","42765","42766","42767","42768","42769","42770","42771","42772","42773","42774","42775","42776","42825","42924","43091","4673","4853","4917","4941","5061","6350","7004","7865","8063","9674"]
15.34	18339	418	["10235","10246","11251","11474","11822","12184","12764","13153","13465","13806","15354","16866","17027","17037","17608","1857","19448","20282","20347","20359","20362","20470","20834","20859","20905","20971","21350","2161","21825","22411","22429","22485","22498","22506","22553","22788","22845","23234","23235","23304","23534","23994","24092","24102","24243","24487","24547","24765","24965","25039","25041","25471","25566","26102","26172","26228","26238","26277","26311","26332","26429","26631","26867","26959","27097","27105","27114","27115","27125","27155","27530","27741","28064","28225","28226","28286","28320","28416","28431","28685","28822","28953","28961","29093","29213","29508","29759","29787","29838","29867","29952","30027","30055","30091","30192","30195","30226","30278","30292","30384","30421","30431","30470","30513","30538","30712","30727","30748","30774","30839","30909","30935","30963","30970","30995","31008","31136","31189","31193","31207","31586","31592","31694","31712","31803","31811","31867","31950","32074","32076","32078","32237","32290","32466","33411","33786","33790","33856","33868","33872","33882","33883","33903","33910","33947","33951","33964","33974","34073","34075","34100","34134","34156","34157","34210","34296","34339","34341","34356","34360","34364","34373","34374","34393","34421","34423","34435","34436","34505","34515","34562","34573","34584","34618","34645","34657","34662","34676","34698","34709","34719","34727","34730","34742","34743","34753","34781","34794","34795","34807","34812","34820","34855","34858","34863","34895","34897","34921","34931","34943","34945","34982","34992","34999","35021","35047","35048","35224","35252","35353","35361","35386","35444","35463","35473","35489","35603","35609","35623","35652","35657","35664","35710","35727","35733","35741","35750","35821","35886","35914","35920","35958","36010","36024","36026","36062","36201","36284","36364","36376","36462","36474","36491","36542","36544","36556","36568","36801","36886","36888","36890","36897","36907","36908","36920","36930","37291","37302","37321","37472","37554","37564","37650","37718","37797","37999","38034","38086","38205","38206","38211","38218","38267","38268","38307","38308","38317","38328","38710","38886","38890","38894","38895","38898","38902","38905","38906","38918","38941","38972","38998","39028","39029","39043","39049","39186","39194","39290","39292","39293","39380","39381","39392","39397","39403","39404","39436","39437","39449","39861","399","39918","40120","40138","40304","40306","40309","40353","40354","40359","40360","40394","40417","4053","40537","40557","40587","40593","40594","40669","40671","40903","40926","40927","40928","40983","41035","41040","41109","41111","41112","41113","41172","41239","41333","41342","41438","41446","41466","41620","41635","41800","41801","41888","41902","41908","42449","42450","42770","42800","42850","42851","42852","42854","42855","42856","42857","42858","42859","42860","42861","42862","42863","42864","42865","42866","42867","42868","42869","42870","42871","42872","42873","42875","42876","42877","42878","42879","42881","42882","42883","42884","42885","42886","42887","42888","42889","42890","42891","42892","42893","42894","42895","42896","42897","43025","43093","43094","43097","4648","4673","4917","4941","7004","7865","7930","8063","8688"]
15.66	5551	428	["10246","11474","11849","12184","12389","12903","13120","13806","14484","16866","17027","17130","17608","1857","19448","20282","20347","20834","20859","20905","20971","21350","2161","21825","22411","22429","22485","22498","22506","22553","22788","22845","23104","23234","23235","23304","23534","23594","23757","23994","24092","24094","24114","24115","24243","24765","24792","24794","24949","24969","25039","25064","25300","25668","25721","26172","26221","26228","26238","26277","26311","26332","26429","26481","26631","26874","27063","27105","27114","27125","27155","27317","27391","27392","27590","27706","28064","28226","28320","28416","28431","28642","28685","28832","28858","29053","29080","29393","29508","29759","29838","29952","30091","30189","30192","30204","30226","30292","30384","30421","30431","30692","30748","30839","30896","30909","30935","30995","31170","31189","31556","31790","31939","31950","32237","32306","32765","33411","33786","33790","33868","33872","33882","33883","33903","33910","33947","33951","33974","33976","34041","34075","34134","34156","34157","34296","34324","34339","34341","34356","34364","34373","34374","34391","34393","34421","34423","34435","34436","34462","34515","34562","34573","34584","34645","34662","34676","34698","34709","34718","34719","34727","34730","34743","34753","34781","34794","34795","34809","34812","34820","34855","34858","34863","34921","34931","34945","34992","34999","35047","35252","35276","35388","35389","35444","35473","35727","35821","35889","36026","36201","36364","36376","36462","36542","36835","36904","37122","37302","37564","37650","37797","37820","37874","38047","38085","38086","38186","38249","38267","38268","38322","38328","38886","38890","38894","38898","38902","38905","38906","38914","38972","39000","39028","39043","39226","39229","39280","39290","39292","39293","39372","39381","39383","39384","39385","39386","39387","39388","39389","39390","39391","39393","39394","39395","39397","39398","39399","39400","39401","39402","39404","39405","39406","39407","39408","39409","39449","39861","399","39918","40120","40138","40151","40257","40280","40304","40309","40314","40359","40389","40394","40417","40419","40421","40422","40423","40427","40428","40429","40430","40445","40451","40452","40453","40454","40456","40457","40458","40459","40460","4053","40671","40700","40722","40723","40724","40725","40726","40727","40728","40729","40736","40737","40738","40739","40740","40741","40742","40743","40812","40873","40897","40898","40948","40949","40950","40951","40952","40953","40954","40955","40956","40957","40962","40963","40979","40980","41100","41110","41111","41190","41313","41314","41327","41342","41395","41463","41474","41475","41476","41477","41478","41479","41480","41481","41482","41483","41484","41485","41486","41487","41488","41489","41490","41559","41563","41564","41565","41566","41567","41568","41569","41570","41571","41572","41573","41574","41575","41576","41577","41578","41595","41596","41597","41598","41631","41632","41726","41751","41755","41756","41761","41762","41763","41776","41777","41782","41817","41834","41868","41895","41907","41908","41909","41910","41916","41930","41931","41932","41933","41934","41935","41936","41939","42059","42066","42067","42068","42069","42077","42434","42449","42697","42702","42703","42721","42724","42737","42762","42770","42813","4648","4673","4941","7930","8063","8425"]
15.81	2396	348	["10246","11849","12072","12184","12389","12903","13120","13806","14484","16866","17130","17608","1857","19448","20282","20347","20859","20905","21350","21825","22429","22485","22788","22845","23104","23234","23235","23304","23534","23594","23757","23994","24092","24094","24114","24115","24243","24765","24792","24949","24969","25039","25063","25064","25300","25471","25566","25721","26157","26172","26221","26238","26277","26297","26311","26429","26481","26631","26874","27063","27105","27114","27125","27155","27391","27392","27590","27654","27706","28098","28226","28416","28642","28685","28832","29053","29080","29253","29393","29508","29759","29952","30189","30192","30204","30226","30431","30692","30727","30748","30896","30935","30995","31008","31170","31556","31790","31950","32306","33411","33786","33790","33872","33910","33976","34041","34134","34156","34296","34339","34341","34364","34393","34421","34435","34462","34515","34584","34618","34662","34718","34727","34730","34753","34781","34794","34795","34809","34812","34820","34855","34858","34992","35047","35063","35252","35388","35389","35444","35652","35914","36066","36364","36542","36556","36568","36835","37797","37820","37874","38047","38084","38085","38086","38186","38249","38308","38328","38886","38890","38894","38898","38902","38905","38906","38914","38918","38941","38972","39000","39043","39226","39229","39262","39293","39372","39381","39383","39384","39385","39386","39387","39388","39389","39390","39391","39393","39394","39395","39396","39397","39398","39399","39400","39401","39402","39404","39405","39406","39407","39408","39409","39449","39861","40068","40120","40122","40123","40125","40132","40133","40134","40138","40140","40280","40281","40285","40304","40309","40314","40359","40363","40387","40388","40394","40421","40422","40423","40427","40428","40429","40430","40451","40452","40453","40454","40456","40457","40458","40459","40460","4053","40669","40700","40702","40722","40723","40724","40725","40726","40727","40728","40729","40736","40737","40738","40739","40740","40741","40742","40743","40812","40897","40898","40948","40949","40950","40951","40952","40953","40954","40955","40956","40957","40962","40963","40979","40980","41027","41098","41100","41107","41110","41113","41190","41313","41314","41326","41327","41342","41387","41474","41475","41476","41477","41478","41479","41480","41481","41482","41484","41485","41487","41488","41489","41490","41559","41563","41565","41566","41569","41570","41571","41572","41573","41574","41575","41576","41577","41578","41595","41596","41597","41598","41625","41630","41632","41755","41756","41765","41895","41909","41910","41916","41931","41934","41936","41939","42066","42434","42449","42770","42796","42813","4648","4941","7930","8063"]
