mmsi,dt,status,vesseltype,sog_mean,sog_min,sog_max,sog_std,count,length,width,draft,vessel,autoencode_loss
303426100,2015-01-11 21:00:00,under way using engine,1001,8.9125,8.0,10.2,0.618465843842649,16,41.14999999999999,9.48,0.0,fishing,0.20031429827213287
303426100,2015-01-11 22:00:00,under way using engine,1001,9.612765957446811,8.4,10.3,0.5181979734478667,47,41.15000000000004,9.480000000000006,0.0,fishing,0.16493089497089386
303426100,2017-01-15 05:00:00,under way using engine,1001,0.011538461538461537,0.0,0.1,0.03226025390322358,52,41.15000000000004,9.480000000000006,0.0,fishing,0.15753240883350372
303426100,2017-01-15 06:00:00,under way using engine,1001,0.0431372549019608,0.0,0.2,0.05386985042037638,51,41.150000000000034,9.480000000000006,0.0,fishing,0.18622423708438873
303426100,2017-01-15 07:00:00,under way using engine,1001,0.02115384615384615,0.0,0.1,0.0412383719156125,52,41.15000000000004,9.480000000000006,0.0,fishing,0.20153962075710297
303426100,2017-01-15 08:00:00,under way using engine,1001,0.017307692307692305,0.0,0.1,0.038200471438184475,52,41.15000000000004,9.480000000000006,0.0,fishing,0.1935349702835083
303426100,2017-01-15 09:00:00,under way using engine,1001,0.023076923076923075,0.0,0.1,0.04254356298115171,52,41.15000000000004,9.480000000000006,0.0,fishing,0.17018622159957886
303426100,2017-01-26 23:00:00,under way using engine,1001,0.058000000000000024,0.0,0.2,0.05379477252503638,50,41.150000000000034,9.480000000000006,0.0,fishing,0.18056267499923706
303426100,2017-01-27 00:00:00,under way using engine,1001,0.07884615384615387,0.0,0.2,0.05363836226513326,52,41.15000000000004,9.480000000000006,0.0,fishing,0.1962476372718811
303426100,2017-01-27 01:00:00,under way using engine,1001,0.04615384615384617,0.0,0.1,0.05033822257076336,52,41.15000000000004,9.480000000000006,0.0,fishing,0.18286706507205963
303428000,2015-01-24 10:00:00,undefined,1001,4.670588235294117,3.1,5.6,0.6137462765496914,34,32.89999999999999,8.34,0.0,fishing,0.15609139204025269
303428000,2015-01-24 11:00:00,undefined,1001,3.570000000000001,2.3,4.9,0.5507879328187717,50,32.90000000000002,8.339999999999993,0.0,fishing,0.15389060974121094
303428000,2016-01-19 01:00:00,undefined,1001,0.004,0.0,0.1,0.019794866372215742,50,32.90000000000002,8.339999999999993,0.0,fishing,0.1660659909248352
303428000,2016-01-19 02:00:00,undefined,1001,0.00392156862745098,0.0,0.1,0.01960392117639214,51,32.90000000000003,8.339999999999991,0.0,fishing,0.240853413939476
303428000,2016-01-19 03:00:00,undefined,1001,0.0,0.0,0.0,0.0,53,32.90000000000003,8.339999999999991,0.0,fishing,0.32064664363861084
303428000,2016-01-19 04:00:00,undefined,1001,0.00196078431372549,0.0,0.1,0.014002800840280098,51,32.90000000000003,8.339999999999991,0.0,fishing,0.3630678951740265
303428000,2016-01-19 05:00:00,undefined,1001,0.0019230769230769232,0.0,0.1,0.01386750490563073,52,32.90000000000003,8.339999999999991,0.0,fishing,0.33748480677604675
303428000,2016-01-19 06:00:00,undefined,1001,0.0037735849056603774,0.0,0.1,0.01923802475610973,53,32.90000000000003,8.339999999999991,0.0,fishing,0.23169127106666565
303429000,2015-01-31 12:00:00,under way using engine,1001,7.515789473684213,6.8,8.2,0.37454571819917665,38,37.789999999999985,12.800000000000006,0.0,fishing,0.16798122227191925
303429000,2015-01-31 13:00:00,under way using engine,1001,7.568627450980392,6.8,8.4,0.34553737631603954,51,37.78999999999998,12.799999999999995,0.0,fishing,0.18179553747177124
303429000,2015-01-31 14:00:00,under way using engine,1001,7.264583333333334,6.7,7.9,0.30907520487658574,48,37.78999999999998,12.799999999999997,0.0,fishing,0.1744864583015442
303429000,2016-01-24 11:00:00,under way using engine,1001,0.011538461538461537,0.0,0.1,0.03226025390322358,52,37.78999999999998,12.799999999999994,0.0,fishing,0.1607450395822525
303429000,2016-01-24 12:00:00,under way using engine,1001,0.0038461538461538464,0.0,0.1,0.019418390934515438,52,37.78999999999998,12.799999999999994,0.0,fishing,0.153183713555336
303429000,2016-01-30 08:00:00,under way using engine,1001,0.0019230769230769232,0.0,0.1,0.013867504905630726,52,37.78999999999998,12.799999999999994,0.0,fishing,0.16163937747478485
303429000,2016-01-30 09:00:00,under way using engine,1001,0.0038461538461538464,0.0,0.1,0.019418390934515434,52,37.78999999999998,12.799999999999994,0.0,fishing,0.1961199939250946
303429000,2016-01-30 10:00:00,under way using engine,1001,0.0038461538461538464,0.0,0.1,0.019418390934515434,52,37.78999999999998,12.799999999999994,0.0,fishing,0.21038004755973816
303429000,2016-01-30 11:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,52,37.78999999999998,12.799999999999994,0.0,fishing,0.19525764882564545
303430000,2015-01-28 11:00:00,restricted maneuverability,1001,0.034615384615384624,0.0,0.1,0.048038446141526144,52,24.929999999999993,7.920000000000003,0.0,fishing,0.1547027826309204
303430000,2015-01-28 12:00:00,restricted maneuverability,1001,4.56590909090909,0.0,9.1,3.8409024606820688,44,24.929999999999982,7.920000000000001,0.0,fishing,0.15101926028728485
303430000,2016-01-15 01:00:00,under way using engine,1001,0.0019230769230769232,0.0,0.1,0.013867504905630726,52,24.929999999999993,7.920000000000003,0.0,fishing,0.15771998465061188
303430000,2016-01-15 02:00:00,under way using engine,1001,0.015384615384615384,0.0,0.1,0.03643213074786544,52,24.929999999999993,7.920000000000003,0.0,fishing,0.21070453524589539
303430000,2016-01-15 03:00:00,under way using engine,1001,0.026923076923076925,0.0,0.1,0.04478876178801744,52,24.929999999999993,7.920000000000003,0.0,fishing,0.2519789934158325
303430000,2016-01-15 04:00:00,under way using engine,1001,0.023076923076923075,0.0,0.1,0.04254356298115171,52,24.929999999999993,7.920000000000003,0.0,fishing,0.26413971185684204
303430000,2016-01-15 05:00:00,under way using engine,1001,0.007692307692307693,0.0,0.1,0.026906911759852506,52,24.929999999999993,7.920000000000003,0.0,fishing,0.22309213876724243
303457000,2015-01-09 02:00:00,under way using engine,30,0.0038461538461538464,0.0,0.1,0.019418390934515434,52,31.0,10.0,4.0,fishing,0.15178067982196808
303457000,2015-01-09 03:00:00,under way using engine,30,0.007692307692307693,0.0,0.1,0.026906911759852506,52,31.0,10.0,4.0,fishing,0.1561526209115982
303457000,2017-01-12 02:00:00,under way using engine,30,8.957142857142857,8.5,9.3,0.2507132682112035,7,31.0,10.0,4.0,fishing,0.1751808077096939
303457000,2017-01-12 03:00:00,under way using engine,30,9.200000000000001,9.0,9.3,0.12649110640673536,6,31.0,10.0,4.0,fishing,0.19176693260669708
303457000,2017-01-12 04:00:00,under way using engine,30,9.450000000000001,9.2,9.8,0.1911503636890641,14,31.0,10.0,4.0,fishing,0.18062226474285126
303462000,2015-01-09 21:00:00,under way using engine,1001,7.8,7.8,7.8,0.0,1,22.47,7.32,0.0,fishing,0.18814805150032043
303462000,2015-01-10 05:00:00,under way using engine,1001,7.670588235294118,7.4,8.0,0.15718104959867515,17,22.470000000000006,7.319999999999997,0.0,fishing,0.22948282957077026
303462000,2015-01-10 06:00:00,under way using engine,1001,7.624242424242424,7.2,8.0,0.16776155517263006,33,22.470000000000017,7.319999999999995,0.0,fishing,0.24095122516155243
303462000,2015-01-10 07:00:00,under way using engine,1001,7.5418604651162795,7.2,7.9,0.16217650311214413,43,22.47000000000002,7.319999999999994,0.0,fishing,0.21268586814403534
303496000,2015-01-31 22:00:00,under way using engine,1025,0.08703703703703705,0.0,0.3,0.061571545426028954,54,30.480000000000015,8.920000000000003,3.7400000000000024,tugtow,0.1683703064918518
303496000,2015-01-31 23:00:00,under way using engine,1025,0.13148148148148142,0.0,0.5,0.0967862341569921,54,30.480000000000015,8.920000000000003,3.7400000000000024,tugtow,0.18022234737873077
303496000,2016-01-07 19:00:00,under way using engine,1025,8.348648648648648,8.0,8.7,0.1445714387453515,37,30.48000000000001,8.919999999999998,3.700000000000001,tugtow,0.16708047688007355
303496000,2016-01-17 16:00:00,under way using engine,1025,0.02115384615384615,0.0,0.1,0.04123837191561249,52,30.480000000000015,8.920000000000003,3.6999999999999975,tugtow,0.1631915420293808
303496000,2016-01-17 17:00:00,under way using engine,1025,0.015384615384615384,0.0,0.1,0.03643213074786546,52,30.480000000000015,8.920000000000003,3.6999999999999975,tugtow,0.20145227015018463
303496000,2016-01-17 18:00:00,under way using engine,1025,0.03846153846153847,0.0,0.1,0.049125075078907475,52,30.480000000000015,8.920000000000003,3.6999999999999975,tugtow,0.22537899017333984
303496000,2016-01-17 19:00:00,under way using engine,1025,0.01923076923076923,0.0,0.1,0.03979585917202717,52,30.480000000000015,8.920000000000003,3.6999999999999975,tugtow,0.21484462916851044
303496000,2016-01-17 20:00:00,under way using engine,1025,0.03846153846153847,0.0,0.1,0.049125075078907475,52,30.480000000000015,8.920000000000003,3.6999999999999975,tugtow,0.17057807743549347
303539000,2016-01-15 09:00:00,under way using engine,1001,0.009615384615384616,0.0,0.1,0.029767829619260576,52,31.0,9.33999999999999,0.0,fishing,0.1665702909231186
303539000,2016-01-15 10:00:00,under way using engine,1001,0.0017857142857142859,0.0,0.1,0.013363062095621218,56,31.0,9.33999999999999,0.0,fishing,0.19003935158252716
303539000,2016-01-15 11:00:00,under way using engine,1001,0.011538461538461537,0.0,0.1,0.03226025390322359,52,31.0,9.33999999999999,0.0,fishing,0.19051700830459595
303539000,2016-01-15 12:00:00,under way using engine,1001,0.0018867924528301887,0.0,0.1,0.0137360563948689,53,31.0,9.33999999999999,0.0,fishing,0.16579923033714294
303539000,2017-01-26 03:00:00,under way using engine,1001,8.836538461538462,8.2,9.5,0.26348259320698414,52,31.0,9.33999999999999,0.0,fishing,0.17868344485759735
303539000,2017-01-26 04:00:00,under way using engine,1001,9.223076923076924,8.4,9.9,0.33054641904472054,52,31.0,9.33999999999999,0.0,fishing,0.21056251227855682
303539000,2017-01-26 05:00:00,under way using engine,1001,9.166666666666668,8.5,9.8,0.3536476589299955,51,31.0,9.33999999999999,0.0,fishing,0.22853444516658783
303539000,2017-01-26 06:00:00,under way using engine,1001,9.746153846153845,9.2,10.3,0.2508507395132184,52,31.0,9.33999999999999,0.0,fishing,0.22967717051506042
303539000,2017-01-26 07:00:00,under way using engine,1001,9.638461538461538,8.9,10.5,0.38202445571745,52,31.0,9.33999999999999,0.0,fishing,0.2018204778432846
303543000,2016-01-27 21:00:00,undefined,0,0.057692307692307716,0.0,0.1,0.04988674957145865,52,30.0,12.0,0.0,na,0.16652925312519073
303543000,2016-01-27 22:00:00,undefined,0,0.12499999999999993,0.0,1.6,0.2221772830377562,52,30.0,12.0,0.0,na,0.17695486545562744
303543000,2016-01-27 23:00:00,undefined,0,0.09038461538461538,0.0,0.3,0.06933752452815364,52,30.0,12.0,0.0,na,0.16588513553142548
303544000,2015-01-31 16:00:00,undefined,0,8.324528301886792,6.5,9.4,0.621074026424375,53,3.0,7.0,0.0,na,0.16874141991138458
303544000,2015-01-31 17:00:00,undefined,0,7.93888888888889,6.5,9.8,0.7683397112929191,54,3.0,7.0,0.0,na,0.19449837505817413
303544000,2015-01-31 18:00:00,undefined,0,8.855555555555554,7.9,10.3,0.44368383553150775,54,3.0,7.0,0.0,na,0.19749504327774048
303544000,2015-01-31 19:00:00,undefined,0,3.0709090909090895,0.0,9.1,3.9139197330512125,55,3.0,7.0,0.0,na,0.1695357710123062
303544000,2017-01-06 21:00:00,undefined,0,0.0,0.0,0.0,0.0,47,3.0,7.0,0.0,na,0.1713029146194458
303544000,2017-01-06 22:00:00,undefined,0,0.0,0.0,0.0,0.0,45,3.0,7.0,0.0,na,0.19743287563323975
303544000,2017-01-06 23:00:00,undefined,0,0.0,0.0,0.0,0.0,42,3.0,7.0,0.0,na,0.19777099788188934
303544000,2017-01-07 00:00:00,undefined,0,0.010869565217391304,0.0,0.1,0.031469638768997776,46,3.0,7.0,0.0,na,0.17371629178524017
303544000,2017-01-13 09:00:00,undefined,0,0.004347826086956522,0.0,0.1,0.020618457094236223,46,3.0,7.0,0.0,na,0.1538415104150772
303544000,2017-01-13 10:00:00,undefined,0,0.0044444444444444444,0.0,0.1,0.020840907713999275,45,3.0,7.0,0.0,na,0.1905888319015503
303544000,2017-01-13 11:00:00,undefined,0,0.014285714285714285,0.0,0.1,0.03541688016605732,42,3.0,7.0,0.0,na,0.21353040635585785
303544000,2017-01-13 12:00:00,undefined,0,0.006521739130434784,0.0,0.1,0.024963741822833802,46,3.0,7.0,0.0,na,0.20367847383022308
303544000,2017-01-13 13:00:00,undefined,0,0.011363636363636364,0.0,0.1,0.03210382206405505,44,3.0,7.0,0.0,na,0.16263744235038757
303546000,2015-01-12 22:00:00,under way using engine,1001,0.07924528301886795,0.0,1.0,0.13917129811030296,53,25.490000000000006,7.949999999999993,0.0,fishing,0.19019660353660583
303546000,2015-01-12 23:00:00,under way using engine,1001,0.45957446808510655,0.0,6.2,1.4183057213922359,47,25.490000000000006,7.949999999999993,0.0,fishing,0.23557154834270477
303546000,2015-01-13 00:00:00,under way using engine,1001,0.06415094339622644,0.0,0.2,0.06532268902162529,53,25.490000000000006,7.949999999999993,0.0,fishing,0.26144880056381226
303546000,2015-01-13 01:00:00,under way using engine,1001,0.07924528301886796,0.0,0.3,0.07431350060085298,53,25.490000000000006,7.949999999999993,0.0,fishing,0.24378910660743713
303546000,2015-01-13 02:00:00,under way using engine,1001,0.11346153846153842,0.0,0.3,0.07147972742589918,52,25.490000000000006,7.949999999999993,0.0,fishing,0.18880338966846466
303546000,2016-01-04 05:00:00,moored,1001,0.005,0.0,0.1,0.0223606797749979,20,25.490000000000006,7.95,0.0,fishing,0.17070272564888
303546000,2016-01-04 06:00:00,moored,1001,0.005,0.0,0.1,0.0223606797749979,20,25.490000000000006,7.95,0.0,fishing,0.2086484134197235
303546000,2016-01-04 07:00:00,moored,1001,0.01,0.0,0.1,0.030779350562554625,20,25.490000000000006,7.95,0.0,fishing,0.22412241995334625
303546000,2016-01-04 08:00:00,moored,1001,7.623404255319147,0.0,8.8,2.4407957332160852,47,25.490000000000006,7.949999999999993,0.0,fishing,0.21546679735183716
303546000,2016-01-04 09:00:00,moored,1001,5.655555555555555,0.0,9.0,4.031691913147592,36,25.490000000000006,7.949999999999995,0.0,fishing,0.18931974470615387
303546000,2016-01-04 10:00:00,moored,1001,0.02,0.0,0.1,0.04103913408340616,20,25.490000000000006,7.95,0.0,fishing,0.17145709693431854
303546000,2016-01-04 11:00:00,moored,1001,0.034999999999999996,0.0,0.1,0.04893604849295929,20,25.490000000000006,7.95,0.0,fishing,0.15853632986545563
303546000,2016-01-22 10:00:00,moored,1001,8.492857142857142,7.9,9.1,0.24784787961282084,28,25.490000000000006,7.949999999999997,0.0,fishing,0.15238019824028015
303546000,2016-01-29 09:00:00,moored,1001,7.761538461538461,6.5,9.3,0.7321622350692083,26,25.490000000000006,7.9499999999999975,0.0,fishing,0.15172025561332703
303546000,2017-01-11 00:00:00,moored,1001,8.333333333333332,8.1,8.7,0.3214550253664311,3,25.49,7.95,0.0,fishing,0.1783936321735382
303546000,2017-01-11 17:00:00,moored,1001,2.1,2.1,2.1,0.0,1,25.49,7.95,0.0,fishing,0.21864193677902222
303546000,2017-01-12 17:00:00,moored,1001,8.200000000000001,7.7,8.9,0.3497898528780823,18,25.490000000000006,7.950000000000001,0.0,fishing,0.23358337581157684
303546000,2017-01-12 18:00:00,moored,1001,8.545833333333333,7.4,9.4,0.40787896271682167,48,25.490000000000006,7.949999999999993,0.0,fishing,0.2125994861125946
303546000,2017-01-12 19:00:00,moored,1001,8.309803921568625,7.2,9.1,0.4830134167746416,51,25.490000000000006,7.949999999999993,0.0,fishing,0.15166054666042328
303628000,2015-01-05 06:00:00,under way using engine,1001,0.00576923076923077,0.0,0.2,0.03076451698432846,52,50.28999999999997,14.299999999999992,0.0,fishing,0.15893501043319702
303628000,2015-01-05 07:00:00,under way using engine,1001,0.0037735849056603774,0.0,0.1,0.019238024756109733,53,50.28999999999997,14.299999999999992,0.0,fishing,0.20709973573684692
303628000,2015-01-05 08:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,53,50.28999999999997,14.299999999999992,0.0,fishing,0.23953445255756378
303628000,2015-01-05 09:00:00,under way using engine,1001,0.00576923076923077,0.0,0.1,0.02354354778987094,52,50.28999999999997,14.299999999999992,0.0,fishing,0.24262072145938873
303628000,2015-01-05 10:00:00,under way using engine,1001,0.007692307692307693,0.0,0.1,0.02690691175985251,52,50.28999999999997,14.299999999999992,0.0,fishing,0.20282946527004242
303643000,2016-01-19 01:00:00,under way using engine,30,0.002,0.0,0.1,0.014142135623730949,50,34.0,10.0,4.0,fishing,0.15756656229496002
303643000,2016-01-19 02:00:00,under way using engine,30,0.0,0.0,0.0,0.0,51,34.0,10.0,4.0,fishing,0.15456640720367432
303648000,2015-01-18 10:00:00,undefined,1001,0.0,0.0,0.0,0.0,53,33.99,9.759999999999994,0.0,fishing,0.1565777212381363
303648000,2015-01-18 11:00:00,undefined,1001,0.011538461538461537,0.0,0.1,0.03226025390322359,52,33.99,9.759999999999994,0.0,fishing,0.1533791869878769
303648000,2015-01-23 17:00:00,undefined,1001,7.675510204081632,6.5,8.7,0.400796401059242,49,33.99,9.759999999999994,0.0,fishing,0.16592025756835938
303648000,2015-01-23 18:00:00,undefined,1001,7.7531250000000025,7.0,8.6,0.3510209763054789,32,33.99,9.759999999999996,0.0,fishing,0.1671469807624817
303648000,2017-01-31 00:00:00,under way using engine,1001,0.0019230769230769232,0.0,0.1,0.013867504905630728,52,33.99,9.759999999999994,0.0,fishing,0.17686869204044342
303648000,2017-01-31 01:00:00,under way using engine,1001,0.0019230769230769232,0.0,0.1,0.013867504905630726,52,33.99,9.759999999999994,0.0,fishing,0.1857275664806366
303648000,2017-01-31 02:00:00,under way using engine,1001,0.0018867924528301887,0.0,0.1,0.0137360563948689,53,33.99,9.759999999999994,0.0,fishing,0.16937753558158875
